Time 	  T Cryostat 	 T Sample
1474599576.33	289.978	289.0
1474599606.59	289.82	288.987
1474599636.83	290.021	289.015
1474599667.05	289.964	289.024
1474599697.3	290.056	289.021
1474599727.58	289.965	289.052
1474599757.83	290.167	289.056
1474599788.08	289.854	289.016
1474599818.33	289.816	289.041
1474599848.58	290.032	289.074
1474599878.82	290.079	289.066
1474599909.06	289.946	289.039
1474599939.34	289.898	289.085
1474599969.6	290.112	289.121
1474599999.81	290.123	289.088
1474600030.06	289.943	289.102
1474600060.31	290.183	289.108
1474600090.59	290.159	289.099
1474600120.85	290.002	289.082
1474600151.1	290.0	289.085
1474600181.35	290.072	289.109
1474600211.56	290.016	289.138
1474600241.81	290.037	289.121
1474600272.06	290.038	289.137
1474600302.34	289.995	289.152
1474600332.59	290.097	289.104
1474600362.84	289.827	289.115
1474600393.07	290.284	289.125
1474600423.36	289.926	289.186
1474600453.58	290.092	289.144
1474600483.86	290.007	289.136
1474600514.08	290.203	289.131
1474600544.32	289.959	289.17
1474600574.53	290.273	289.218
1474600604.83	290.016	289.17
1474600635.07	290.258	289.189
1474600665.35	290.364	289.17
1474600695.57	290.208	289.221
1474600725.82	290.227	289.199
1474600756.1	289.952	289.214
1474600786.33	289.828	289.201
1474600816.61	290.184	289.166
1474600846.86	290.029	289.176
1474600877.08	290.033	289.18
1474600907.37	290.052	289.229
1474600937.59	290.275	289.213
1474600967.84	290.151	289.234
1474600998.13	290.055	289.212
1474601028.38	290.217	289.147
1474601058.61	290.058	289.259
1474601088.83	290.212	289.221
1474601119.08	289.927	289.265
1474601149.37	290.28	289.252
1474601179.61	290.29	289.232
1474601209.83	290.157	289.211
1474601240.12	290.381	289.28
1474601270.32	290.348	289.225
1474601300.53	289.994	289.243
1474601330.74	290.139	289.278
1474601360.99	290.2	289.284
1474601391.28	290.15	289.218
1474601421.49	290.19	289.256
1474601451.78	290.246	289.263
1474601482.03	290.218	289.3
1474601512.24	290.359	289.298
1474601542.49	290.077	289.289
1474601572.74	290.294	289.28
1474601603.02	290.132	289.312
1474601633.24	290.04	289.327
1474601663.53	290.258	289.282
1474601693.75	290.409	289.261
1474601724.03	290.217	289.291
1474601754.28	290.32	289.269
1474601784.53	290.352	289.322
1474601814.76	290.354	289.329
1474601845.01	290.321	289.329
1474601875.29	290.286	289.324
1474601905.51	290.244	289.307
1474601935.75	290.177	289.387
1474601966.01	290.457	289.358
1474601996.29	290.283	289.356
1474602026.54	290.287	289.319
1474602056.75	290.176	289.338
1474602087.0	290.214	289.36
1474602117.2	290.349	289.324
1474602147.4	290.234	289.402
1474602177.65	290.365	289.366
1474602207.86	290.188	289.386
1474602238.11	290.155	289.352
1474602268.37	290.415	289.398
1474602298.58	290.522	289.393
1474602328.86	290.452	289.389
1474602359.12	290.471	289.422
1474602389.4	290.376	289.359
1474602419.65	290.299	289.404
1474602449.9	290.218	289.39
1474602480.13	290.473	289.391
1474602510.36	290.251	289.43
1474602540.63	290.172	289.408
1474602570.87	290.253	289.418
1474602601.12	290.582	289.432
1474602631.37	290.508	289.371
1474602661.65	290.347	289.396
1474602691.88	290.449	289.436
1474602722.15	290.432	289.451
1474602752.38	290.27	289.427
1474602782.66	290.278	289.399
1474602812.89	290.399	289.413
1474602843.16	290.36	289.402
1474602873.41	290.27	289.472
1474602903.63	290.416	289.484
1474602933.92	290.293	289.457
1474602964.14	290.274	289.483
1474602994.39	290.586	289.507
1474603024.64	290.306	289.453
1474603054.88	290.252	289.448
1474603085.14	290.419	289.465
1474603115.38	290.482	289.501
1474603145.66	290.484	289.513
1474603175.89	290.378	289.438
1474603206.14	290.452	289.476
1474603236.39	290.45	289.485
1474603266.67	290.393	289.477
1474603296.92	290.459	289.502
1474603327.13	290.602	289.497
1474603357.41	290.496	289.501
1474603387.65	290.562	289.522
1474603417.93	290.465	289.52
1474603448.18	290.46	289.487
1474603478.4	290.42	289.499
1474603508.65	290.531	289.476
1474603538.93	290.496	289.484
1474603569.15	290.483	289.503
1474603599.39	290.54	289.552
1474603629.67	290.644	289.493
1474603659.91	290.453	289.52
1474603690.15	290.58	289.527
1474603720.4	290.514	289.555
1474603750.68	290.43	289.578
1474603780.93	290.642	289.58
1474603811.15	290.464	289.56
1474603841.41	290.513	289.556
1474603871.65	290.371	289.566
1474603901.9	290.443	289.527
1474603932.19	290.506	289.592
1474603962.41	290.395	289.564
1474603992.62	290.569	289.557
1474604022.82	290.528	289.582
1474604053.1	290.425	289.545
1474604083.35	290.401	289.539
1474604113.57	290.477	289.531
1474604143.81	290.61	289.591
1474604174.09	290.439	289.543
1474604204.31	290.307	289.56
1474604234.56	290.47	289.579
1474604264.82	290.626	289.529
1474604295.07	290.279	289.545
1474604325.32	290.437	289.582
1474604355.6	290.56	289.562
1474604385.84	290.57	289.559
1474604416.1	290.524	289.602
1474604446.35	290.433	289.578
1474604476.57	290.389	289.612
1474604506.83	290.574	289.605
1474604537.08	290.341	289.603
1474604567.33	290.588	289.603
1474604597.61	290.505	289.607
1474604627.82	290.343	289.594
1474604658.07	290.426	289.663
1474604688.32	290.492	289.652
1474604718.58	290.514	289.623
1474604748.83	290.765	289.628
1474604779.11	290.687	289.602
1474604809.33	290.615	289.635
1474604839.58	290.447	289.644
1474604869.83	290.483	289.641
1474604900.07	290.66	289.585
1474604930.35	290.622	289.632
1474604960.65	290.747	289.6
1474604990.96	290.656	289.648
1474605021.22	290.512	289.644
1474605051.44	290.506	289.637
1474605081.65	290.586	289.658
1474605111.93	290.56	289.69
1474605142.19	290.532	289.633
1474605172.4	290.512	289.659
1474605202.71	290.532	289.664
1474605232.94	290.733	289.636
1474605263.23	290.728	289.678
1474605293.48	290.45	289.603
1474605323.72	290.582	289.683
1474605353.97	290.586	289.67
1474605384.22	290.466	289.668
1474605414.42	290.648	289.716
1474605444.69	290.569	289.686
1474605474.98	290.573	289.679
1474605505.2	290.558	289.669
1474605535.45	290.514	289.72
1474605565.7	290.845	289.645
1474605595.96	290.562	289.643
1474605626.21	290.549	289.673
1474605656.49	290.632	289.705
1474605686.73	290.729	289.644
1474605716.95	290.664	289.652
1474605747.23	290.641	289.716
1474605777.49	290.827	289.678
1474605807.7	290.855	289.749
1474605837.95	290.658	289.685
1474605868.2	290.572	289.675
1474605898.48	290.63	289.654
1474605928.7	290.659	289.718
1474605958.95	290.472	289.671
1474605989.21	290.726	289.744
1474606019.47	290.545	289.714
1474606049.74	290.881	289.678
1474606079.96	290.694	289.694
1474606110.26	290.804	289.707
1474606140.5	290.713	289.706
1474606170.75	290.698	289.735
1474606200.97	290.796	289.755
1474606231.24	290.859	289.722
1474606261.46	290.634	289.768
1474606291.67	290.645	289.758
1474606321.98	290.661	289.736
1474606352.19	290.8	289.705
1474606382.48	290.737	289.802
1474606412.73	290.788	289.753
1474606443.01	290.837	289.716
1474606473.26	290.577	289.752
1474606503.48	290.763	289.703
1474606533.72	290.521	289.748
1474606563.93	290.723	289.784
1474606594.17	290.778	289.737
1474606624.38	290.501	289.777
1474606654.66	290.85	289.782
1474606684.9	290.643	289.742
1474606715.12	290.819	289.749
1474606745.37	290.717	289.787
1474606775.65	290.788	289.786
1474606805.88	290.68	289.789
1474606836.15	290.861	289.758
1474606866.39	290.606	289.777
1474606896.67	290.788	289.82
1474606926.89	290.634	289.803
1474606957.1	290.742	289.784
1474606987.38	290.886	289.805
1474607017.64	290.655	289.797
1474607047.88	290.613	289.8
1474607078.14	290.806	289.783
1474607108.38	290.831	289.808
1474607138.63	290.901	289.784
1474607168.89	290.613	289.788
1474607199.13	290.754	289.754
1474607229.38	290.724	289.807
1474607259.63	290.814	289.825
1474607289.91	290.835	289.829
1474607320.15	291.005	289.836
1474607350.35	291.025	289.793
1474607380.56	290.84	289.795
1474607410.78	290.666	289.838
1474607441.0	291.047	289.833
1474607471.28	290.784	289.86
1474607501.5	290.886	289.846
1474607531.78	290.578	289.836
1474607561.99	291.056	289.837
1474607592.27	290.795	289.825
1474607622.49	290.732	289.875
1474607652.74	290.856	289.823
1474607683.02	290.744	289.833
1474607713.26	291.069	289.856
1474607743.51	290.863	289.856
1474607773.79	290.889	289.858
1474607804.04	291.03	289.896
1474607834.29	290.804	289.89
1474607864.52	290.725	289.847
1474607894.76	290.882	289.834
1474607925.01	290.91	289.893
1474607955.26	291.051	289.839
1474607985.54	290.821	289.854
1474608015.76	290.841	289.839
1474608046.04	290.886	289.819
1474608076.28	290.92	289.823
1474608106.52	290.961	289.866
1474608136.79	290.85	289.827
1474608167.05	290.974	289.808
1474608197.27	290.818	289.847
1474608227.52	291.012	289.849
1474608257.81	290.777	289.873
1474608288.02	290.691	289.828
1474608318.27	291.077	289.826
1474608348.52	290.9	289.873
1474608378.8	290.994	289.862
1474608409.02	290.807	289.835
1474608439.27	291.023	289.876
1474608469.55	290.893	289.867
1474608499.8	291.145	289.862
1474608530.0	290.705	289.876
1474608560.21	290.911	289.868
1474608590.45	291.092	289.88
1474608620.7	290.825	289.856
1474608650.96	290.824	289.892
1474608681.22	290.827	289.884
1474608711.54	290.675	289.885
1474608741.79	291.079	289.857
1474608772.07	291.026	289.933
1474608802.31	290.93	289.858
1474608832.53	290.981	289.927
1474608862.78	291.022	289.901
1474608893.06	290.965	289.881
1474608923.31	291.13	289.91
1474608953.56	291.094	289.866
1474608983.81	291.094	289.896
1474609014.04	290.89	289.891
1474609044.32	291.176	289.908
1474609074.59	291.081	289.925
1474609104.82	291.029	289.947
1474609135.02	290.988	289.866
1474609165.32	291.051	289.903
1474609195.58	290.905	289.903
1474609225.83	290.97	289.916
1474609256.05	290.971	289.924
1474609286.29	291.144	289.936
1474609316.58	290.835	289.942
1474609346.79	290.995	289.87
1474609377.04	290.887	289.963
1474609407.29	290.887	289.902
1474609437.5	290.892	289.949
1474609467.74	290.893	289.918
1474609498.01	290.911	289.906
1474609528.23	290.971	289.937
1474609558.48	290.891	289.934
1474609588.7	291.049	289.927
1474609618.95	290.879	289.903
1474609649.2	291.104	289.912
1474609679.48	290.756	289.892
1474609709.74	290.944	289.939
1474609739.95	290.998	289.942
1474609770.23	290.984	289.923
1474609800.43	290.861	289.876
1474609830.73	290.985	289.955
1474609860.98	290.984	289.924
1474609891.24	291.024	289.916
1474609921.49	290.969	289.928
1474609951.74	290.849	289.948
1474609981.99	290.923	289.953
1474610012.25	291.03	289.894
1474610042.47	290.8	289.939
1474610072.71	291.072	289.945
1474610102.99	291.021	289.915
1474610133.24	290.867	289.955
1474610163.46	290.965	289.976
1474610193.74	290.776	289.934
1474610223.96	291.1	289.956
1474610254.25	290.914	289.932
1474610284.49	291.089	289.96
1474610314.72	290.969	289.984
1474610344.97	290.999	289.893
1474610375.22	291.128	289.953
1474610405.5	291.042	289.917
1474610435.77	290.984	289.948
1474610465.97	290.89	289.958
1474610496.23	291.064	289.888
1474610526.51	290.741	289.921
1474610556.73	290.967	289.936
1474610586.97	290.867	289.915
1474610617.22	290.839	289.931
1474610647.5	291.191	289.918
1474610677.72	290.946	289.951
1474610707.97	290.892	289.986
1474610738.23	291.107	289.946
1474610768.48	291.115	289.965
1474610798.73	290.742	289.986
1474610828.98	290.893	289.969
1474610859.23	290.778	289.899
1474610889.51	291.041	289.942
1474610919.77	290.942	289.983
1474610949.99	290.814	289.994
1474610980.27	290.79	289.941
1474611010.52	290.981	289.98
1474611040.77	290.809	289.955
1474611071.02	291.003	289.998
1474611101.23	290.701	289.935
1474611131.51	291.007	289.959
1474611161.73	290.881	289.985
1474611192.03	290.904	289.967
1474611222.23	290.988	290.001
1474611252.52	290.895	289.951
1474611282.77	290.873	289.962
1474611313.02	290.757	289.978
1474611343.24	290.731	289.983
1474611373.53	290.953	289.94
1474611403.78	290.896	289.982
1474611434.0	290.826	289.986
1474611464.28	290.895	289.924
1474611494.5	290.725	289.955
1474611524.7	290.679	289.982
1474611555.02	290.873	289.969
1474611585.29	290.876	289.95
1474611615.5	290.771	289.919
1474611645.78	290.847	290.015
1474611676.04	291.102	289.998
1474611706.29	290.878	290.005
1474611736.48	290.913	290.0
1474611766.71	290.866	290.008
1474611796.94	290.907	290.01
1474611827.2	291.078	289.995
1474611857.4	291.006	290.004
1474611887.65	290.918	290.012
1474611917.85	290.975	289.981
1474611948.07	291.017	289.967
1474611978.3	290.847	290.005
1474612008.56	291.043	289.975
1474612038.82	291.036	290.002
1474612069.06	291.004	289.989
1474612099.26	291.001	289.97
1474612129.61	290.924	290.005
1474612159.85	290.893	290.028
1474612190.12	290.93	290.03
1474612220.33	290.963	290.002
1474612250.58	291.147	290.012
1474612280.85	290.928	289.955
1474612311.06	290.889	290.008
1474612341.32	291.159	290.002
1474612371.59	290.923	290.04
1474612401.84	291.036	289.974
1474612432.04	290.804	289.983
1474612462.33	290.924	289.95
1474612492.55	290.878	290.002
1474612522.81	290.993	290.037
1474612553.04	291.007	290.018
1474612583.32	291.067	290.043
1474612613.58	290.996	289.954
1474612643.82	291.061	289.986
1474612674.04	291.085	289.982
1474612704.25	290.941	290.022
1474612734.57	291.093	289.964
1474612764.82	290.832	290.019
1474612795.07	290.718	290.014
1474612825.29	291.031	290.053
1474612855.56	291.179	289.981
1474612885.82	290.988	289.995
1474612916.06	290.98	290.021
1474612946.31	291.219	290.01
1474612976.56	291.146	289.987
1474613006.81	291.019	290.011
1474613037.01	291.138	289.989
1474613067.28	291.112	290.036
1474613097.54	291.155	290.001
1474613127.81	290.999	289.971
1474613158.03	290.936	290.007
1474613188.31	291.154	289.978
1474613218.52	291.041	290.002
1474613248.81	291.12	289.996
1474613279.03	291.212	290.081
1474613309.29	291.151	290.032
1474613339.57	290.936	290.018
1474613369.79	291.231	289.995
1474613400.08	291.202	289.988
1474613430.29	291.066	290.017
1474613460.57	291.017	289.957
1474613490.79	291.242	290.015
1474613521.07	291.128	289.979
1474613551.27	291.194	290.027
1474613581.47	291.189	289.989
1474613611.69	291.228	290.038
1474613641.94	291.007	289.993
1474613672.22	291.281	290.014
1474613702.44	290.995	290.027
1474613732.66	291.067	290.016
1474613762.89	291.223	290.061
1474613793.1	291.137	290.006
1474613823.33	291.049	290.066
1474613853.55	291.152	290.033
1474613883.83	290.855	290.036
1474613914.05	290.905	289.969
1474613944.33	290.857	290.004
1474613974.55	290.785	289.998
1474614004.83	291.111	289.995
1474614035.06	291.037	290.034
1474614065.3	290.971	290.045
1474614095.55	291.04	289.992
1474614125.8	291.039	289.976
1474614156.09	291.068	290.022
1474614186.34	290.942	290.036
1474614216.56	291.184	290.09
1474614246.84	291.169	289.995
1474614277.09	291.032	290.012
1474614307.36	291.002	290.021
1474614337.56	291.025	290.028
1474614367.81	290.841	290.038
1474614398.06	290.826	290.046
1474614428.35	291.124	290.015
1474614458.57	290.988	290.032
1474614488.84	291.126	290.01
1474614519.06	291.002	289.988
1474614549.31	291.109	290.022
1474614579.52	290.885	289.998
1474614609.73	290.932	290.035
1474614639.97	290.848	289.99
1474614670.25	291.163	290.02
1474614700.5	290.909	290.049
1474614730.72	291.053	290.029
1474614760.97	291.018	290.031
1474614791.25	291.08	290.053
1474614821.47	290.929	290.033
1474614851.68	291.036	289.993
1474614881.92	291.119	290.003
1474614912.15	290.894	289.971
1474614942.36	291.177	290.057
1474614972.59	291.106	290.011
1474615002.83	291.079	290.049
1474615033.08	291.069	290.067
1474615063.33	290.774	290.026
1474615093.62	290.924	290.048
1474615123.87	291.088	289.997
1474615154.08	290.98	290.035
1474615184.36	291.171	289.965
1474615214.58	290.884	289.986
1474615244.86	291.105	289.976
1474615275.08	291.228	290.062
1474615305.37	291.233	290.023
1474615335.58	291.16	290.039
1474615365.87	291.093	290.009
1474615396.08	290.893	290.041
1474615426.29	290.897	290.021
1474615456.5	290.944	290.049
1474615486.77	291.073	290.05
1474615516.99	291.033	290.031
1474615547.28	291.137	290.04
1474615577.48	290.77	290.016
1474615607.78	291.111	290.009
1474615638.03	291.108	290.035
1474615668.24	290.926	290.036
1474615698.49	291.172	290.002
1474615728.77	290.871	290.065
1474615758.99	290.911	290.013
1474615789.24	290.954	290.033
1474615819.49	290.933	290.018
1474615849.76	291.168	290.029
1474615880.04	290.837	290.019
1474615910.29	291.133	290.013
1474615940.54	291.05	290.041
1474615970.79	291.077	290.042
1474616001.0	290.895	290.025
1474616031.25	290.885	290.04
1474616061.51	291.12	290.048
1474616091.75	290.918	290.039
1474616122.0	290.982	290.035
1474616152.25	290.924	290.032
1474616182.5	290.906	290.046
1474616212.78	291.133	290.091
1474616243.07	291.219	289.992
1474616273.35	290.912	290.063
1474616303.56	291.232	290.062
1474616333.77	290.775	290.035
1474616364.01	290.901	290.028
1474616394.3	291.176	290.022
1474616424.52	291.18	290.107
1474616454.77	290.923	290.001
1474616485.02	291.154	290.046
1474616515.29	291.037	290.054
1474616545.54	291.079	290.05
1474616575.8	290.966	290.072
1474616606.01	290.9	289.998
1474616636.29	291.023	289.969
1474616666.51	290.898	290.027
1474616696.78	291.037	290.039
1474616727.03	290.928	289.998
1474616757.31	291.012	289.999
1474616787.53	291.006	290.055
1474616817.78	291.046	290.055
1474616848.06	291.036	289.964
1474616878.27	291.114	290.054
1474616908.52	290.98	290.044
1474616938.81	290.923	289.998
1474616969.06	290.933	289.973
1474616999.31	290.833	289.994
1474617029.55	291.164	289.996
1474617059.77	290.895	290.049
1474617090.06	291.003	290.051
1474617120.26	290.832	290.048
1474617150.53	291.072	289.981
1474617180.82	291.066	290.014
1474617211.07	290.911	289.997
1474617241.28	291.158	289.998
1474617271.54	291.028	290.012
1474617301.82	290.944	290.082
1474617332.07	291.133	289.984
1474617362.28	291.104	289.94
1474617392.55	290.987	290.031
1474617422.82	291.157	290.016
1474617453.02	290.934	290.027
1474617483.23	291.141	290.021
1474617513.43	291.18	290.021
1474617543.64	290.884	290.052
1474617573.86	291.043	290.01
1474617604.14	291.16	290.019
1474617634.43	290.941	290.013
1474617664.66	290.923	290.018
1474617694.9	291.069	290.014
1474617725.18	291.18	290.007
1474617755.4	291.011	289.973
1474617785.65	290.939	290.007
1474617815.93	291.12	290.031
1474617846.13	290.834	290.007
1474617876.39	291.14	290.011
1474617906.65	290.924	290.035
1474617936.85	290.945	290.027
1474617967.08	290.914	290.014
1474617997.34	290.915	289.979
1474618027.59	291.09	289.978
1474618057.84	290.897	290.068
1474618088.05	290.958	289.975
1474618118.35	291.058	290.028
1474618148.61	291.068	289.981
1474618178.82	290.879	290.006
1474618209.09	291.016	289.996
1474618239.35	290.988	290.016
1474618269.59	291.078	289.987
1474618299.81	290.837	290.042
1474618330.09	291.087	290.055
1474618360.31	291.117	289.98
1474618390.56	291.017	290.036
1474618420.82	290.959	289.958
1474618451.07	291.053	289.984
1474618481.28	291.075	289.994
1474618511.51	290.898	290.007
1474618541.77	291.087	290.007
1474618571.96	291.058	290.031
1474618602.17	290.793	290.002
1474618632.45	290.979	289.964
1474618662.67	291.041	290.039
1474618692.96	291.098	290.027
1474618723.17	290.916	289.994
1474618753.45	290.921	289.961
1474618783.67	291.034	289.989
1474618813.95	291.027	289.988
1474618844.18	291.24	290.047
1474618874.43	291.114	290.004
1474618904.69	290.937	289.972
1474618934.93	290.993	290.011
1474618965.21	291.079	289.982
1474618995.43	290.956	290.034
1474619025.68	290.839	289.996
1474619055.9	291.108	290.029
1474619086.18	290.933	289.993
1474619116.39	290.957	290.008
1474619146.71	291.043	289.975
1474619176.93	290.905	290.009
1474619207.18	291.047	290.022
1474619237.46	291.047	289.972
1474619267.72	291.004	289.97
1474619297.92	291.154	290.062
1474619328.18	290.874	290.028
1474619358.48	290.933	289.971
1474619388.72	290.863	290.02
1474619419.27	291.166	290.028
1474619449.47	291.084	289.999
1474619479.69	291.087	289.99
1474619509.95	290.812	289.971
1474619540.21	290.939	289.986
1474619570.45	290.956	290.057
1474619600.7	290.955	290.005
1474619630.94	290.876	290.03
1474619661.15	291.1	289.98
1474619691.36	290.772	289.988
1474619721.63	290.956	290.004
1474619751.88	291.048	289.987
1474619782.13	290.922	290.001
1474619812.39	291.08	289.97
1474619842.63	290.936	290.053
1474619872.85	291.196	290.009
1474619903.13	290.974	290.041
1474619933.38	290.829	290.026
1474619963.63	291.057	290.015
1474619993.89	291.106	289.998
1474620024.11	290.823	289.953
1474620054.36	291.004	290.031
1474620084.61	290.979	289.968
1474620114.89	290.856	290.061
1474620145.11	291.049	289.999
1474620175.36	291.069	290.02
1474620205.64	291.027	290.02
1474620235.84	291.088	289.996
1474620266.05	290.975	289.968
1474620296.31	290.927	289.946
1474620326.52	291.036	290.028
1474620356.74	290.973	289.976
1474620386.96	290.988	290.003
1474620417.24	291.029	289.966
1474620447.47	291.101	290.0
1474620477.75	291.105	290.06
1474620507.97	291.174	290.01
1474620538.25	291.023	289.971
1474620568.48	291.012	290.013
1474620598.76	291.047	290.003
1474620628.97	291.039	289.996
1474620659.25	291.032	290.033
1474620689.5	290.892	290.009
1474620719.75	290.913	290.004
1474620750.0	291.204	289.974
1474620780.22	291.074	290.026
1474620810.47	291.002	290.026
1474620840.68	290.887	290.019
1474620871.01	291.034	289.971
1474620901.27	290.943	290.046
1474620931.5	290.923	289.981
1474620961.76	290.939	289.992
1474620991.98	291.098	289.952
1474621022.26	290.83	290.001
1474621052.51	291.004	289.999
1474621082.71	291.108	289.992
1474621112.98	290.881	290.013
1474621143.23	291.14	290.013
1474621173.48	291.071	290.019
1474621203.76	291.018	290.002
1474621233.98	290.947	290.025
1474621264.23	290.953	290.009
1474621294.52	291.167	289.991
1474621324.73	290.953	290.004
1474621355.0	291.641	290.096
1474621385.24	291.712	290.065
1474621415.48	291.61	290.045
1474621445.74	291.596	290.095
